ttest_pvalue_adj	mwu_pvalue_adj	log2enr	gex_cluster	tcr_cluster	feature	mean_fg	mean_bg	num_fg	clone_index	mait_fraction	nbr_frac	graph_type
1.7468701085380682e-07	2.571819787470883e-13	2.7572628132060073	6	5	TOX2	2.0690953731536865	0.7046567797660828	55	3564	0.0	0.01	tcr_nbr
7.799594528650404e-08	2.613698759455707e-13	2.760598790690628	6	5	TOX2	2.0710809230804443	0.7046365141868591	55	3578	0.0	0.01	tcr_nbr
2.741028570028951	2.6420839362115857e-13	3.0042862445322394	5	11	EPHB6	1.1506701707839966	0.23841646313667297	55	2165	0.0	0.01	tcr_nbr
2.382238812630256	3.0461912383072e-13	2.7992797191834877	5	11	EPHB6	1.0586347579956055	0.239354208111763	55	350	0.0	0.01	tcr_nbr
2.2613959242198246e-07	3.279040403324067e-13	2.7480562713944714	6	5	TOX2	2.0636184215545654	0.7047125697135925	55	3519	0.0	0.01	tcr_nbr
1.9274225086943975e-07	3.869975424800228e-13	2.746124715197161	5	5	TOX2	2.062469959259033	0.7047243118286133	55	3516	0.0	0.01	tcr_nbr
3.62215421489389	4.130094907558638e-13	3.0514007873808016	2	11	EPHB6	1.1723881959915161	0.23819518089294434	55	1525	0.0	0.01	tcr_nbr
3.0659885989767988	4.307588363101037e-13	2.7712958767756257	3	11	EPHB6	1.0463900566101074	0.2394789755344391	55	240	0.0	0.01	tcr_nbr
2.164254119006228	4.714559690519198e-13	2.9249218243029	9	11	EPHB6	1.1145596504211426	0.23878438770771027	55	2608	0.0	0.01	tcr_nbr
3.1598239598386415e-08	4.887117979359561e-13	2.7197845418154722	6	5	TOX2	2.0468266010284424	0.7048836946487427	55	3590	0.0	0.01	tcr_nbr
2.3368236106745983	4.962637144371135e-13	2.874427676948187	2	11	EPHB6	1.0918991565704346	0.23901528120040894	55	0	0.0	0.01	tcr_nbr
6.060190498731535e-07	5.111073619548126e-13	2.7725058134746687	6	5	TOX2	2.0781726837158203	0.7045642733573914	55	3556	0.0	0.01	tcr_nbr
3.334280672809928	5.673880587697169e-13	2.9586746492585863	2	11	EPHB6	1.129843831062317	0.23862865567207336	55	3663	0.0	0.01	tcr_nbr
2.74669154078431e-07	6.808108116372245e-13	2.7589613453675947	6	5	TOX2	2.070106267929077	0.7046464681625366	55	3543	0.0	0.01	tcr_nbr
2.801747356162577e-07	7.332728443532461e-13	2.72281364832729	6	5	TOX2	2.04862380027771	0.7048653960227966	55	3559	0.0	0.01	tcr_nbr
6.668435861197441e-07	9.068794637708628e-13	2.7484698441881665	5	5	TOX2	2.0638644695281982	0.7047101259231567	55	3524	0.0	0.01	tcr_nbr
6.609965636259737e-07	9.719680691065838e-13	2.7441790471892125	5	5	TOX2	2.0613131523132324	0.704736053943634	55	3522	0.0	0.01	tcr_nbr
2.5393912824212292	1.2627906521424807e-12	2.7957912621509013	8	11	EPHB6	1.0571041107177734	0.23936980962753296	55	893	0.0	0.01	tcr_nbr
2.476569049635985e-07	1.2896188004175328e-12	2.6909338137760064	6	5	TOX2	2.0297329425811768	0.7050577998161316	55	3554	0.0	0.01	tcr_nbr
8.587420846981348e-07	1.3047510951394196e-12	2.7378883132484377	6	5	TOX2	2.057574510574341	0.7047741413116455	55	3549	0.0	0.01	tcr_nbr
2.6667297413107775e-07	1.323759128945912e-12	2.7206498480813246	6	5	TOX2	2.047339916229248	0.7048784494400024	55	3566	0.0	0.01	tcr_nbr
7.691731477412883e-07	1.3480617347747232e-12	2.732158237932732	5	5	TOX2	2.054170846939087	0.7048088312149048	55	3525	0.0	0.01	tcr_nbr
4.463323384082849	1.5541032693915538e-12	2.8734823008225265	0	11	EPHB6	1.0914772748947144	0.23901958763599396	55	5072	0.0	0.01	tcr_nbr
3.0213649141264275e-07	1.663247967560217e-12	2.7191037061847405	6	5	TOX2	2.0464227199554443	0.7048878073692322	55	3533	0.0	0.01	tcr_nbr
7.420236970468529e-07	1.7603651856398771e-12	2.717471061429026	6	5	TOX2	2.045454263687134	0.7048976421356201	55	3562	0.0	0.01	tcr_nbr
1.9989914808707503e-07	1.8892378013065072e-12	2.65796892247377	6	5	TOX2	2.0102548599243164	0.7052562832832336	55	3623	0.0	0.01	tcr_nbr
4.0529041999815165	1.910519297258094e-12	2.828950053298742	0	11	EPHB6	1.0717021226882935	0.23922106623649597	55	2184	0.0	0.01	tcr_nbr
4.704941879037895	2.140551874906264e-12	2.8452257159755745	2	11	EPHB6	1.0789070129394531	0.23914764821529388	55	4441	0.0	0.01	tcr_nbr
1.1187996713366352e-06	2.3880953501578453e-12	2.7264893009151496	6	5	TOX2	2.05080509185791	0.7048431038856506	55	3579	0.0	0.01	tcr_nbr
1.1250975790644946e-06	2.3991867197492365e-12	2.7110760200383863	6	5	TOX2	2.0416624546051025	0.7049363255500793	55	3557	0.0	0.01	tcr_nbr
9.757024543283642e-07	2.651583993381004e-12	2.7075320547804567	5	5	TOX2	2.0395619869232178	0.7049577236175537	55	3548	0.0	0.01	tcr_nbr
7.534950884193298	2.6663867357039765e-12	2.906191482085456	5	11	EPHB6	1.1061252355575562	0.23887033760547638	55	4373	0.0	0.01	tcr_nbr
1.7836522680564385e-06	2.8526613470677857e-12	2.709529556369375	6	5	TOX2	2.040745735168457	0.7049456238746643	55	3551	0.0	0.01	tcr_nbr
5.073535656066749	3.0408378257995377e-12	2.7633792813856517	0	11	EPHB6	1.0429401397705078	0.23951411247253418	55	1105	0.0	0.01	tcr_nbr
8.158820356218462e-07	3.1405089222180108e-12	2.691317641067216	6	5	TOX2	2.0299601554870605	0.7050555348396301	55	3585	0.0	0.01	tcr_nbr
5.61029461247437	3.2051589461542336e-12	2.7671122809016286	0	11	EPHB6	1.0445661544799805	0.23949755728244781	55	1942	0.0	0.01	tcr_nbr
5.228979166699224	3.4131374946016237e-12	2.837736793110633	5	11	EPHB6	1.075588583946228	0.23918145895004272	55	305	0.0	0.01	tcr_nbr
2.0892466794589075e-06	3.6069019841591264e-12	2.7292098826335858	6	5	TOX2	2.052420139312744	0.7048266530036926	55	3587	0.0	0.01	tcr_nbr
5.670621429254071	3.916908037196417e-12	2.771227852538785	2	11	EPHB6	1.0463603734970093	0.23947927355766296	55	1727	0.0	0.01	tcr_nbr
1.4984818409551378e-06	4.0810569166287955e-12	2.69188524070033	5	5	TOX2	2.0302960872650146	0.7050521373748779	55	3536	0.0	0.01	tcr_nbr
1.491003345291344e-06	4.2615523989332144e-12	2.7057512727750432	6	5	TOX2	2.0385067462921143	0.7049684524536133	55	3565	0.0	0.01	tcr_nbr
1.2842787842511447e-06	4.273337592221251e-12	2.690657630710405	6	5	TOX2	2.029569625854492	0.7050595283508301	55	3526	0.0	0.01	tcr_nbr
5.425656738305056	4.472438831030939e-12	2.9731998769340313	2	11	EPHB6	1.136454701423645	0.23856130242347717	55	1487	0.0	0.01	tcr_nbr
5.476169769686541	4.534831910233464e-12	2.755129139882813	2	11	EPHB6	1.0393515825271606	0.23955067992210388	55	4390	0.0	0.01	tcr_nbr
1.1670194167304064e-06	5.047284141225627e-12	2.669301944139804	6	5	TOX2	2.0169448852539062	0.7051881551742554	55	3518	0.0	0.01	tcr_nbr
1.2271275998486884e-06	5.343033941519584e-12	2.671847688738545	6	5	TOX2	2.0184485912323	0.7051728367805481	55	3521	0.0	0.01	tcr_nbr
2.914789238773609e-06	5.619687759187501e-12	2.6821408688275095	5	5	TOX2	2.024531841278076	0.7051107883453369	55	3560	0.0	0.01	tcr_nbr
5.479838734468158	5.823961646991573e-12	2.9087645889669327	9	11	EPHB6	1.1072819232940674	0.23885855078697205	55	1511	0.0	0.01	tcr_nbr
1.8343092111487788e-06	5.888848036231707e-12	2.6715027547794867	6	5	TOX2	2.018244743347168	0.7051748633384705	55	3593	0.0	0.01	tcr_nbr
7.350644958061328	6.934850816854369e-12	3.0298371502222188	2	11	EPHB6	1.1624224185943604	0.2382967174053192	55	1357	0.0	0.01	tcr_nbr
3.5358123623200394e-06	7.131458621707514e-12	2.6655454639405463	6	5	TOX2	2.0147266387939453	0.7052107453346252	55	3555	0.0	0.01	tcr_nbr
6.283052980571103	8.674654742480196e-12	2.9305903915492904	0	11	EPHB6	1.1171189546585083	0.23875832557678223	55	4955	0.0	0.01	tcr_nbr
2.364318932554333e-06	8.687889149976777e-12	2.665411485110768	6	5	TOX2	2.0146474838256836	0.7052115201950073	55	3586	0.0	0.01	tcr_nbr
7.214581331303509e-06	1.4029971363002132e-11	2.6802982468869327	6	5	TOX2	2.023442506790161	0.7051219344139099	55	3545	0.0	0.01	tcr_nbr
8.107292938237572	2.2974622734869494e-11	2.8238821694403176	2	11	EPHB6	1.0694639682769775	0.23924386501312256	55	1773	0.0	0.01	tcr_nbr
7.259214662363642	2.3902028224391476e-11	2.798498801412968	5	11	EPHB6	1.058292031288147	0.23935770988464355	55	4594	0.0	0.01	tcr_nbr
8.260696333723791e-06	3.510366999348073e-11	2.6334053616669597	6	5	TOX2	1.995778203010559	0.7054038047790527	55	3553	0.0	0.01	tcr_nbr
1.1478186178075917e-05	5.1777476399458887e-11	2.596895061792942	6	5	TOX2	1.974320411682129	0.7056224346160889	55	3572	0.0	0.01	tcr_nbr
1.3955511241335742e-05	6.955496406514248e-11	2.607241462825178	6	5	TOX2	1.980393886566162	0.705560564994812	55	3558	0.0	0.01	tcr_nbr
1.3229446140512242e-05	7.422253643737194e-11	2.605322818336962	6	5	TOX2	1.9792671203613281	0.7055720090866089	55	3583	0.0	0.01	tcr_nbr
9.15693404050179	7.52550551295072e-11	2.6737324436161902	2	11	EPHB6	1.004313349723816	0.23990769684314728	55	1582	0.0	0.01	tcr_nbr
6.8922797079004505e-06	9.189774121132825e-11	2.57935214986535	6	5	TOX2	1.9640358686447144	0.705727219581604	55	3570	0.0	0.01	tcr_nbr
2.0884477888393034e-05	9.508950057218166e-11	2.6052812595521835	5	5	TOX2	1.9792428016662598	0.7055723071098328	55	3515	0.0	0.01	tcr_nbr
1.059545431419121e-09	2.310891434768566e-10	2.1714456893393965	9	5	ITM2A	2.851630687713623	1.530818223953247	55	3548	0.0	0.01	tcr_nbr
1.6797602832771616e-09	3.335972175612575e-10	2.165724993752503	9	5	ITM2A	2.847939968109131	1.5308557748794556	55	3516	0.0	0.01	tcr_nbr
2.6125014909601417e-10	3.492204496149048e-10	2.1260761803749855	9	5	ITM2A	2.8223838806152344	1.531116247177124	55	3559	0.0	0.01	tcr_nbr
9.233543528624391e-05	4.487626944742035e-10	2.5780983810067286	5	5	TOX2	1.9633015394210815	0.7057347297668457	55	3532	0.0	0.01	tcr_nbr
5.40160703536799e-09	4.68407181761695e-10	2.1765139855511677	9	5	ITM2A	2.854901075363159	1.5307848453521729	55	3561	0.0	0.01	tcr_nbr
3.114530822437109e-05	4.802272368259452e-10	2.514593395578641	6	5	TOX2	1.9262187480926514	0.7061125636100769	55	3631	0.0	0.01	tcr_nbr
3.673080347880603e-08	5.297577118032382e-10	2.144225010825297	9	5	ITM2A	2.8340768814086914	1.5309970378875732	55	3521	0.0	0.01	tcr_nbr
5.694633021309092e-05	6.326462373744692e-10	2.5065522373802804	5	5	TOX2	1.9215394258499146	0.7061602473258972	55	3444	0.0	0.01	tcr_nbr
0.00013856726411543666	7.057689809658589e-10	2.5603911761910054	6	5	TOX2	1.9529390335083008	0.7058402895927429	55	3575	0.0	0.01	tcr_nbr
0.00017089362256024235	8.138008872141821e-10	2.5614926296480887	6	5	TOX2	1.9535831212997437	0.7058337330818176	55	3561	0.0	0.01	tcr_nbr
1.0946784106586601e-07	1.0118530868487637e-09	2.1404751695440227	9	5	ITM2A	2.831660270690918	1.5310217142105103	55	3560	0.0	0.01	tcr_nbr
0.0002278826019008554	1.1022327866339838e-09	2.561233914235997	6	5	TOX2	1.9534318447113037	0.7058352828025818	55	3530	0.0	0.01	tcr_nbr
7.088192425223308e-09	1.4100995838742556e-09	2.126585905128621	9	5	ITM2A	2.8227121829986572	1.5311129093170166	55	3583	0.0	0.01	tcr_nbr
9.795662472469622e-10	1.4237749078738465e-09	2.082992211285157	9	5	ITM2A	2.7946596145629883	1.5313986539840698	55	3536	0.0	0.01	tcr_nbr
0.00013677851909073282	1.535714604682939e-09	2.4889355934005892	5	5	TOX2	1.911300778388977	0.7062645554542542	55	3453	0.0	0.01	tcr_nbr
2.2355937571785195e-09	1.991409521767912e-09	2.0834327130518506	9	5	ITM2A	2.794942855834961	1.5313957929611206	55	3578	0.0	0.01	tcr_nbr
2.2482558433241496e-07	2.0300376314805418e-09	2.1267201916064393	9	5	ITM2A	2.822798728942871	1.5311120748519897	55	3557	0.0	0.01	tcr_nbr
0.00025120685750832777	2.3222887815080137e-09	2.521904522582157	6	5	TOX2	1.930476427078247	0.7060691714286804	55	3576	0.0	0.01	tcr_nbr
1.9728246288332036e-07	2.7576822140205946e-09	2.102010331187439	9	5	ITM2A	2.806891679763794	1.5312740802764893	55	3525	0.0	0.01	tcr_nbr
1.0105981760026133e-09	2.836896434654556e-09	2.0495427390720296	9	5	ITM2A	2.7731692790985107	1.5316177606582642	55	3591	0.0	0.01	tcr_nbr
7.482732126932605e-08	5.26343167382612e-09	2.0465092805840492	9	5	ITM2A	2.77122163772583	1.53163743019104	55	3623	0.0	0.01	tcr_nbr
0.0008499794372921316	5.5978069877162e-09	2.475415760558425	5	5	TOX2	1.9034552574157715	0.706344485282898	55	3458	0.0	0.01	tcr_nbr
0.0007323057357028687	7.097270989926226e-09	2.4607351743929486	5	5	TOX2	1.894948124885559	0.7064311504364014	55	3452	0.0	0.01	tcr_nbr
6.469910587965197e-06	7.862952556353329e-09	2.0937414790088074	9	5	ITM2A	2.80157208442688	1.5313282012939453	55	3562	0.0	0.01	tcr_nbr
8.91484629389981e-08	1.1753665895264355e-08	2.0768572517319215	9	5	ITM2A	2.7907159328460693	1.531438946723938	55	3566	0.0	0.01	tcr_nbr
8.313829092850635e-07	1.3697357064343825e-08	2.0645983294256656	9	5	ITM2A	2.7828383445739746	1.5315191745758057	55	3519	0.0	0.01	tcr_nbr
1.3899135347426704e-06	1.600875669476326e-08	2.0683605222775445	9	5	ITM2A	2.7852554321289062	1.5314944982528687	55	3558	0.0	0.01	tcr_nbr
1.725494587112528e-06	1.9144038243627952e-08	2.064529841348742	9	5	ITM2A	2.782794237136841	1.5315195322036743	55	3556	0.0	0.01	tcr_nbr
1.0140190669133299e-06	1.9350717033754787e-08	2.046923964674395	9	5	ITM2A	2.7714879512786865	1.53163480758667	55	3522	0.0	0.01	tcr_nbr
4.295840026261105e-07	2.125172806389906e-08	2.021762601118227	9	5	ITM2A	2.7553441524505615	1.53179931640625	55	3564	0.0	0.01	tcr_nbr
0.0019425835707163606	2.1765369701351365e-08	2.108045236847989	2	5	TOX	1.4377521276474	0.5566845536231995	55	3583	0.0	0.01	tcr_nbr
7.405166023923338e-07	2.2728080709651276e-08	2.0414058245998086	9	5	ITM2A	2.7679460048675537	1.5316709280014038	55	3544	0.0	0.01	tcr_nbr
2.832579371127647e-08	2.516990519354533e-08	2.0129573531448357	9	5	ITM2A	2.7496986389160156	1.5318567752838135	55	3547	0.0	0.01	tcr_nbr
0.024458610388328167	2.971529611439994e-08	2.4013462829199734	6	5	PDCD1	1.7158000469207764	0.6223840713500977	55	3588	0.0	0.01	tcr_nbr
0.00164690616854996	3.393038496204617e-08	2.1085039053948065	2	5	TOX	1.4379903078079224	0.5566821694374084	55	3588	0.0	0.01	tcr_nbr
1.6933592011127197e-08	3.4374997805589224e-08	1.3251917818465082	9	5	GAPDH	3.1559665203094482	2.2995777130126953	55	3559	0.0	0.01	tcr_nbr
3.132681154718455e-08	3.4446294658085874e-08	1.9990674686950876	9	5	ITM2A	2.740797758102417	1.5319476127624512	55	3517	0.0	0.01	tcr_nbr
2.592594913458392e-06	4.652794548841325e-08	2.029037872211176	9	5	ITM2A	2.760010242462158	1.5317517518997192	55	3526	0.0	0.01	tcr_nbr
0.04829270623630562	4.892044232698058e-08	2.4283984279561994	6	5	PDCD1	1.730931282043457	0.6222298741340637	55	3571	0.0	0.01	tcr_nbr
2.84441870705156e-06	4.9669393229831e-08	2.0269819710053993	9	5	ITM2A	2.7586915493011475	1.5317652225494385	55	3572	0.0	0.01	tcr_nbr
8.047973585799141e-06	4.9774701370293755e-08	1.9844561078367657	9	5	ITM2A	2.7314400672912598	1.5320428609848022	55	3515	0.0	0.01	tcr_nbr
2.1395660130100168e-07	5.034007046819494e-08	2.0289806641589205	9	5	ITM2A	2.7599735260009766	1.531752109527588	55	3531	0.0	0.01	tcr_nbr
0.001543422463015085	5.3364759083978196e-08	2.082188236085453	2	5	TOX	1.424357295036316	0.5568210482597351	55	3520	0.0	0.01	tcr_nbr
4.112709414237609e-06	5.4191397968518445e-08	2.0425932405697242	9	5	ITM2A	2.7687079906463623	1.5316630601882935	55	3550	0.0	0.01	tcr_nbr
0.004614392265119424	5.451356913380186e-08	2.4375887094168873	6	5	TOX2	1.8815608024597168	0.7065675854682922	55	3581	0.0	0.01	tcr_nbr
2.426091417536254e-06	6.106420981136867e-08	2.0123621635191995	9	5	ITM2A	2.749317169189453	1.5318607091903687	55	3584	0.0	0.01	tcr_nbr
8.630641047380829e-07	6.143060246610458e-08	1.9800041631124676	9	5	ITM2A	2.7285900115966797	1.532071828842163	55	3549	0.0	0.01	tcr_nbr
8.481169594795623e-07	6.807278418328443e-08	1.972849224833833	9	5	ITM2A	2.724010944366455	1.532118558883667	55	3551	0.0	0.01	tcr_nbr
0.04191277889755987	7.005328865307174e-08	2.358194456637273	6	5	PDCD1	1.6917654275894165	0.622628927230835	55	3527	0.0	0.01	tcr_nbr
2.8651610240023803e-06	7.888377809763482e-08	1.997939962692767	9	5	ITM2A	2.7400753498077393	1.5319548845291138	55	3538	0.0	0.01	tcr_nbr
8.39111339635775e-06	9.1734122816381e-08	2.039388370270001	9	5	ITM2A	2.766651153564453	1.5316840410232544	55	3563	0.0	0.01	tcr_nbr
3.0192048280290862e-06	9.286389306950873e-08	1.9912510003902455	9	5	ITM2A	2.735790967941284	1.5319985151290894	55	3542	0.0	0.01	tcr_nbr
0.06225495249799187	9.905466538481998e-08	2.3518528631447033	6	5	PDCD1	1.6882439851760864	0.6226648092269897	55	3540	0.0	0.01	tcr_nbr
7.001592275244046e-05	1.3020285117350203e-07	0.9340531301683886	2	2	TOX2	1.052689552307129	0.6812245845794678	546	3620	0.0	0.1	tcr_nbr
0.10232811316092465	1.4067152859497986e-07	2.378963934889364	5	5	PDCD1	1.7033178806304932	0.6225112676620483	55	3556	0.0	0.01	tcr_nbr
0.06863540041673288	1.5014496140442148e-07	2.363488321278042	5	5	PDCD1	1.6947072744369507	0.6225990056991577	55	3569	0.0	0.01	tcr_nbr
0.004108847950945094	1.5062726298586047e-07	2.0414601691025447	2	5	TOX	1.4033715724945068	0.5570348501205444	55	3584	0.0	0.01	tcr_nbr
1.3911670870878657e-07	1.6592956666191185e-07	1.3140123172922453	9	5	GAPDH	3.1486287117004395	2.2996528148651123	55	3560	0.0	0.01	tcr_nbr
4.942704794424894e-06	1.6701593721391034e-07	1.9739332170134267	9	5	ITM2A	2.7247045040130615	1.532111406326294	55	3553	0.0	0.01	tcr_nbr
1.1798331944808364e-05	1.88598851159214e-07	2.0089715882860086	9	5	ITM2A	2.7471439838409424	1.531882882118225	55	3587	0.0	0.01	tcr_nbr
0.0021517823310804964	1.9156340498818055e-07	2.0336280907220963	2	5	TOX	1.399351954460144	0.5570757985115051	55	3589	0.0	0.01	tcr_nbr
1.0709573442168857e-05	1.972024636673938e-07	1.9984651529860018	9	5	ITM2A	2.7404117584228516	1.5319514274597168	55	3593	0.0	0.01	tcr_nbr
0.01280124385368012	2.1235552392188442e-07	2.056858673934669	9	5	TOX	1.4112895727157593	0.5569542050361633	55	3578	0.0	0.01	tcr_nbr
0.08309176580225378	2.198902563782669e-07	2.3463517597996058	6	5	PDCD1	1.6851915121078491	0.6226959228515625	55	3550	0.0	0.01	tcr_nbr
1.7446713380052786e-05	2.646546656499947e-07	1.9990921748930033	9	5	ITM2A	2.7408134937286377	1.531947374343872	55	3586	0.0	0.01	tcr_nbr
9.498212811702638e-05	2.7799798449426894e-07	1.983764520553141	9	5	ITM2A	2.730997323989868	1.5320473909378052	55	3524	0.0	0.01	tcr_nbr
0.014020819064900986	2.7896772427561173e-07	2.3758956797522726	5	5	TOX2	1.846034049987793	0.7069295048713684	55	3574	0.0	0.01	tcr_nbr
1.3769754878302624e-06	2.7914735851860413e-07	1.9058181619442323	9	5	ITM2A	2.681182622909546	1.5325549840927124	55	3541	0.0	0.01	tcr_nbr
0.016154212525702826	3.1801489708379115e-07	2.046565425066519	9	5	TOX	1.4059945344924927	0.5570081472396851	55	3516	0.0	0.01	tcr_nbr
0.15440284403845175	3.286768312836117e-07	2.340309449309237	5	5	PDCD1	1.6818411350250244	0.6227300763130188	55	3579	0.0	0.01	tcr_nbr
4.163853824968567e-07	3.511538727472968e-07	1.3099192775926465	9	5	GAPDH	3.145942449569702	2.29967999458313	55	3516	0.0	0.01	tcr_nbr
0.0018317537179463397	3.5772642697133685e-07	2.0064421107272383	5	5	SH2D1A	1.478434443473816	0.6112573146820068	55	3458	0.0	0.01	tcr_nbr
1.4298801076402568e-06	3.9534590635831757e-07	1.9712253829998376	9	5	ITM2A	2.7229719161987305	1.532129168510437	55	3592	0.0	0.01	tcr_nbr
6.13348820139909e-05	4.1330981495821343e-07	1.9422253042567055	9	5	ITM2A	2.704428195953369	1.532318115234375	55	3590	0.0	0.01	tcr_nbr
1.6920824481271627e-05	4.221578025146899e-07	1.9595644608969098	9	5	ITM2A	2.71551251411438	1.5322051048278809	55	3575	0.0	0.01	tcr_nbr
2.6803104348712628e-05	4.5710714513821245e-07	1.9800629651834767	9	5	ITM2A	2.7286276817321777	1.5320714712142944	55	3518	0.0	0.01	tcr_nbr
0.014211911749959767	5.347255108321056e-07	2.043382863040607	2	5	TOX	1.404359221458435	0.5570248365402222	55	3528	0.0	0.01	tcr_nbr
1.4698889781474343e-05	5.705583612200137e-07	1.9481341007622877	9	5	ITM2A	2.708204507827759	1.53227961063385	55	3537	0.0	0.01	tcr_nbr
2.5105174945758026e-05	5.748412101774735e-07	1.9609608868899258	9	5	ITM2A	2.7164056301116943	1.532196044921875	55	3523	0.0	0.01	tcr_nbr
0.10993792823058485	5.889969246563177e-07	2.288157704433867	6	5	PDCD1	1.6530287265777588	0.6230236291885376	55	3589	0.0	0.01	tcr_nbr
1.8146897725967127e-05	6.048974578636227e-07	1.953055692282131	9	5	ITM2A	2.711350679397583	1.532247543334961	55	3588	0.0	0.01	tcr_nbr
0.0001745704009260586	6.223989103735014e-07	1.9685122880380754	9	5	ITM2A	2.721235990524292	1.5321468114852905	55	3532	0.0	0.01	tcr_nbr
1.806843561573933e-05	6.487083074832828e-07	1.9496558600911984	9	5	ITM2A	2.709177255630493	1.5322697162628174	55	3528	0.0	0.01	tcr_nbr
0.022255802775996928	6.86909157709566e-07	2.0232828748900147	9	5	TOX	1.3940504789352417	0.5571298003196716	55	3526	0.0	0.01	tcr_nbr
0.006474809089985924	7.025689635346785e-07	1.9772841886758596	2	5	TOX	1.370588779449463	0.5573688745498657	55	3573	0.0	0.01	tcr_nbr
0.0021791257251908224	7.658419982311606e-07	1.98017141178795	2	5	SH2D1A	1.4646421670913696	0.6113978624343872	55	3444	0.0	0.01	tcr_nbr
0.02225669557028062	7.732849611613512e-07	2.013793439407236	2	5	TOX	1.3891956806182861	0.55717933177948	55	3591	0.0	0.01	tcr_nbr
0.008401083279222068	8.041780304752643e-07	1.985321171972536	2	5	TOX	1.3746750354766846	0.5573272705078125	55	3567	0.0	0.01	tcr_nbr
2.4070402330822963e-05	8.081639227406323e-07	1.9338449194754752	9	5	ITM2A	2.6990740299224854	1.5323727130889893	55	3533	0.0	0.01	tcr_nbr
5.394096484614807e-05	8.387719037009954e-07	1.9698596369407952	9	5	ITM2A	2.7220981121063232	1.5321381092071533	55	3567	0.0	0.01	tcr_nbr
0.015593908102261201	9.1382468024212e-07	2.013616309656251	2	5	TOX	1.3891050815582275	0.5571802258491516	55	3537	0.0	0.01	tcr_nbr
4.7906650780906464e-05	9.996116078477512e-07	1.952277883187818	9	5	ITM2A	2.710853338241577	1.532252550125122	55	3577	0.0	0.01	tcr_nbr
0.00025013655328851085	1.0742917200378483e-06	1.941077179911347	9	5	ITM2A	2.7036945819854736	1.5323256254196167	55	3585	0.0	0.01	tcr_nbr
6.879593275766114e-05	1.1054539619311056e-06	1.9701145334087968	9	5	ITM2A	2.7222611904144287	1.5321364402770996	55	3529	0.0	0.01	tcr_nbr
9.830904821335327e-06	1.127984461479449e-06	1.8931820616374098	5	5	ITM2A	2.673123598098755	1.5326370000839233	55	3539	0.0	0.01	tcr_nbr
0.012714973120286537	1.1445912766450742e-06	1.998052824652478	2	5	TOX	1.3811595439910889	0.5572612285614014	55	3579	0.0	0.01	tcr_nbr
0.24089648077826412	1.22792397376995e-06	2.30731704377824	6	5	PDCD1	1.663591742515564	0.622916042804718	55	3544	0.0	0.01	tcr_nbr
0.032481345669028876	1.2386541110406292e-06	2.013006982277546	2	5	TOX	1.3887935876846313	0.5571833848953247	55	3556	0.0	0.01	tcr_nbr
0.011429894772716541	1.240475879433767e-06	2.2736565709116214	5	5	TOX2	1.787670373916626	0.7075242400169373	55	3464	0.0	0.01	tcr_nbr
0.008417880463307143	1.290115155869352e-06	1.9978321915003014	6	5	SH2D1A	1.4739080667495728	0.611303448677063	55	3559	0.0	0.01	tcr_nbr
3.450476639509319e-08	1.3093448457382835e-06	1.2707529995259021	9	5	GAPDH	3.120255947113037	2.2999417781829834	55	3550	0.0	0.01	tcr_nbr
0.020280175109436974	1.386615655863536e-06	2.2570672309130617	5	5	TOX2	1.7782621383666992	0.7076200842857361	55	3448	0.0	0.01	tcr_nbr
4.526387273268427e-05	1.4648947685984572e-06	1.9253384993896492	9	5	ITM2A	2.693641185760498	1.5324279069900513	55	3573	0.0	0.01	tcr_nbr
0.028081058233826502	1.4959642946297923e-06	1.9855195754278676	2	5	TOX	1.374776005744934	0.5573262572288513	55	3525	0.0	0.01	tcr_nbr
9.103679898126198e-05	1.6756706166773606e-06	1.958405225514858	9	5	ITM2A	2.714771270751953	1.532212734222412	55	3565	0.0	0.01	tcr_nbr
0.17082771093449056	1.7248565871892252e-06	2.2190444713485493	5	5	PDCD1	1.615141749382019	0.6234096884727478	55	3564	0.0	0.01	tcr_nbr
4.007844029089932e-05	1.7546899111211971e-06	1.9145234509927263	9	5	ITM2A	2.686737298965454	1.5324983596801758	55	3554	0.0	0.01	tcr_nbr
0.35213838469798414	1.7807807957301401e-06	2.2876826586851626	6	5	PDCD1	1.6527671813964844	0.6230263113975525	55	3519	0.0	0.01	tcr_nbr
0.004831711993560357	1.7938458630658927e-06	1.9648899481880133	2	5	SH2D1A	1.456644892692566	0.6114792823791504	55	3448	0.0	0.01	tcr_nbr
4.351681127127361e-05	1.8701331328672461e-06	1.9091138332895816	9	5	ITM2A	2.6832852363586426	1.5325335264205933	55	3543	0.0	0.01	tcr_nbr
0.45139095174566696	1.9403023681537454e-06	2.2961442163580044	6	5	PDCD1	1.6574287414550781	0.6229788064956665	55	3565	0.0	0.01	tcr_nbr
0.25929992206302305	2.005450195561829e-06	2.231820671775741	6	5	PDCD1	1.622119665145874	0.6233385801315308	55	3529	0.0	0.01	tcr_nbr
7.930322003952804e-05	2.007025266617004e-06	1.9289312859680205	9	5	ITM2A	2.6959354877471924	1.5324045419692993	55	3568	0.0	0.01	tcr_nbr
0.00011351254703219784	2.194977827024394e-06	1.9521433328564937	9	5	ITM2A	2.7107672691345215	1.532253384590149	55	3579	0.0	0.01	tcr_nbr
