"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"SH3BP5-AS1",0.593239830591817,0.444237334633835,0.026,0.019,1
"ZNF440",0.593239830591819,-0.0313478931870614,0.026,0.019,1
"LINC01816",0.593239830591821,0.218557344659385,0.026,0.019,1
"WDR62",0.593239830591824,0.196188843104079,0.026,0.019,1
"ZNF624",0.593239830591824,0.280842995038614,0.026,0.019,1
"SMKR1",0.593239830591826,0.391559090854295,0.026,0.019,1
"TRBV5-1",0.593239830591826,-0.754234463288972,0.026,0.019,1
"PLEKHN1",0.593239830591828,0.0291580979075969,0.026,0.019,1
"AC007695.1",0.593239830591831,0.326204738904849,0.026,0.019,1
"AL360270.2",0.593239830591831,0.177767749631327,0.026,0.019,1
"ST6GALNAC3",0.593239830591831,0.107011415902796,0.026,0.019,1
"AC034193.1",0.593239830591833,-0.184809409123831,0.026,0.019,1
"AC073508.3",0.593239830591833,0.113717990314099,0.026,0.019,1
"HIST1H3F",0.593239830591833,0.462838453974635,0.026,0.019,1
"TRAV8-1",0.593239830591833,0.42872250306279,0.026,0.019,1
"AC092910.3",0.593239830591835,0.203746212072491,0.026,0.019,1
"AP1S3",0.593239830591835,0.0990128969183584,0.026,0.019,1
"LINC02328",0.593239830591835,0.183459724273463,0.026,0.019,1
"THAP8",0.593239830591835,0.246728835635972,0.026,0.019,1
"ARL17B",0.593239830591837,0.254187670002551,0.026,0.019,1
"ZBTB3",0.593239830591837,0.302824348130438,0.026,0.019,1
"GAS8",0.59323983059184,0.319261162288928,0.026,0.019,1
"HIST1H3B",0.593239830591842,-0.335892372330337,0.026,0.019,1
"JAG1",0.593239830591847,0.176584783144873,0.026,0.019,1
"MFSD4A",0.593239830591847,0.210525809533575,0.026,0.019,1
"MEST",0.593522285118922,-0.815930360847744,0.038,0.096,1
"LSP1",0.59374660123412,0.136342852465706,0.872,0.885,1
"SAYSD1",0.593975458005774,-0.926077317795778,0.103,0.212,1
"ENDOG",0.59402257217491,0.273094822816013,0.115,0.115,1
"ARF3",0.594108899571336,-0.411706757412866,0.308,0.423,1
"RNF41",0.594137097937353,-0.871980461148938,0.103,0.231,1
"MAP3K2-DT",0.5941466947102,-0.978438083500182,0.026,0.077,1
"AGAP4",0.59419201899467,0.78121777239679,0.051,0.038,1
"AC016727.1",0.594201445031595,0.2255234856244,0.064,0.038,1
"SLU7",0.594264672418302,-0.587303228318034,0.346,0.481,1
"NHEJ1",0.594300021700595,0.792746904167765,0.09,0.058,1
"AP3B1",0.594358765903443,-0.629208250492817,0.205,0.308,1
"TOMM20",0.594375333816278,0.0572370834336844,0.692,0.673,1
"NDUFS3",0.59460587416944,0.140264424125315,0.397,0.442,1
"VPS37B",0.594663271627784,0.676900063847452,0.103,0.058,1
"GRWD1",0.59475468946764,-0.145669064879984,0.115,0.192,1
"PCCA",0.594944569213173,-0.442707342337131,0.09,0.115,1
"GPBP1",0.594983283762556,0.437497122887542,0.538,0.423,1
"SLC35D1",0.595029774181769,0.196054949805116,0.064,0.058,1
"SLC66A3",0.595057527639727,0.154662274157932,0.167,0.192,1
"EMC1",0.595305801100996,-0.568081746902422,0.103,0.115,1
"AC027097.1",0.595320296662965,0.20542136517891,0.064,0.038,1
"TTI1",0.595333098655547,0.764746176849463,0.167,0.077,1
"MLX",0.595451391124479,-0.107111051156128,0.269,0.327,1
"ANKFY1",0.595584766838059,0.103018116094954,0.179,0.192,1
"LRRC61",0.595824389639756,0.351346544086361,0.077,0.096,1
"PXK",0.595963498272273,0.306250614257957,0.192,0.135,1
"WHAMM",0.59598171608354,0.0211928335751488,0.179,0.154,1
"CTDSP2",0.596009103401878,-0.204395592605257,0.231,0.25,1
"CNBP",0.596045404427138,-0.335220357409758,0.821,0.923,1
"FBXW5",0.596159730423068,0.173740632552563,0.436,0.404,1
"MATR3.1",0.596175803517025,0.121104755516694,0.705,0.692,1
"MPHOSPH10",0.59625459442019,-0.0787135609713274,0.218,0.212,1
"CPSF2",0.596510984758542,-0.325217289169384,0.141,0.212,1
"COQ8A",0.596542919043723,0.234329445645739,0.141,0.154,1
"SKIV2L",0.596605345844043,-0.193288583277963,0.244,0.269,1
"SPATS2L",0.596625655678983,0.285877949931463,0.218,0.269,1
"TRIM73",0.596958159837315,0.202411804187998,0.103,0.096,1
"BRI3BP",0.597039080231575,-0.164727651000043,0.064,0.096,1
"BZW2",0.597234995187276,-0.467866465281868,0.154,0.288,1
"DYNLL1",0.597362393212807,-0.0783638237001223,0.795,0.808,1
"PPP1R3E",0.597370636908432,0.230892152799282,0.154,0.135,1
"PRDX2",0.597557154930152,-0.0389713201874922,0.744,0.731,1
"RP2",0.59777892231729,-0.652437304776426,0.026,0.077,1
"ATP2B4",0.597786435977871,-0.144708998332071,0.141,0.173,1
"IGKV3-20",0.597858503625022,0.772522007349424,0.167,0.115,1
"TMEM8A",0.597936304779355,0.0148851442983184,0.179,0.154,1
"AGO2",0.598048163448909,0.0207630739049418,0.167,0.173,1
"UNC45A",0.59809750285058,0.371279486313367,0.244,0.231,1
"ZMAT1",0.598104738620078,0.22412359202081,0.128,0.096,1
"FNBP1",0.598311924855408,0.233341479578421,0.615,0.577,1
"AC099343.3",0.598326950936067,-0.350214721887216,0.077,0.135,1
"EPC1",0.598503527905886,-0.0638470647451634,0.833,0.827,1
"RAVER1",0.598540584171103,-0.25162070122584,0.167,0.173,1
"NABP2",0.598580174543812,0.254725101483123,0.256,0.231,1
"HBS1L",0.598669821192421,0.0693225258842583,0.231,0.308,1
"NIN",0.598739147116966,0.186240224142296,0.59,0.577,1
"HSD17B7",0.598819864473526,-0.252807595603745,0.179,0.192,1
"SGSH",0.599214942635867,0.581214606475346,0.192,0.135,1
"FUZ",0.599293967252058,-0.247074557541808,0.051,0.077,1
"ATAD3B",0.599324274431962,0.788776599100153,0.077,0.058,1
"DPH7",0.599405067983068,-0.327531028347488,0.179,0.269,1
"RUFY3",0.599773797762577,-0.881830006051688,0.179,0.25,1
"RNASEH1",0.599794158041421,-0.209585107008695,0.167,0.212,1
"RABEP2",0.599851751510288,-0.136578576235705,0.077,0.115,1
"AASDH",0.599988795335728,-0.53667903907953,0.077,0.173,1
"TOMM22",0.599993287184084,-0.176105013747178,0.462,0.596,1
"AHCYL1",0.600165650599294,-0.811092626060599,0.141,0.288,1
"PLEKHB1",0.600186636499515,0.533371998875448,0.115,0.038,1
"EVI5L",0.600353079438137,0.394908023004389,0.09,0.096,1
"RSAD1",0.600431740637778,-0.938772435202934,0.179,0.269,1
"FAM110A",0.601114875458675,-0.150308627459829,0.423,0.404,1
"LINC01003",0.6011941956372,0.174931546590454,0.218,0.192,1
"CSRNP2",0.601240429433897,0.375050253445973,0.064,0.058,1
"RAP2A",0.601444861696516,-0.831160992468602,0.026,0.096,1
"TRPS1",0.601666974412498,0.0963836725074888,0.321,0.308,1
"UTP14A",0.601837069933051,0.564457341723709,0.205,0.115,1
"ABHD2",0.602011148269485,0.360399696238819,0.205,0.192,1
"TBCB",0.602024011920479,0.263549889702021,0.654,0.635,1
"CENPF",0.602091263234342,-0.970767914265363,0.038,0.077,1
"FAIM",0.602198480217218,0.111563790453011,0.038,0.077,1
"BAG1",0.602495118388677,0.667804760739098,0.269,0.154,1
"MTMR14",0.602650980117993,0.150208365295657,0.269,0.308,1
"PNN",0.602653056858948,-0.303937561124928,0.538,0.635,1
"FUBP3",0.602667487970088,-0.499286097934096,0.103,0.154,1
"AGPAT5",0.602705470494158,-0.768401504939131,0.141,0.25,1
"HCFC1",0.602706509223386,0.134616965212875,0.231,0.25,1
"ZBTB22",0.602753943939521,0.213341992084319,0.103,0.115,1
"NAA40",0.60277781570828,-0.80585752652568,0.026,0.096,1
"KPNA4",0.602833379662362,-0.343438947664349,0.346,0.481,1
"MRGBP",0.602899380402234,-0.262149286798066,0.141,0.212,1
"CSNK1A1",0.602936295686967,0.216914970334126,0.615,0.538,1
"FLII",0.602946175935946,0.471768669472526,0.423,0.327,1
"ZNF444",0.603138712508945,0.623169625762808,0.167,0.115,1
"UTP11",0.603149041706895,0.012732998642927,0.115,0.154,1
"SH3GLB1",0.603160393965825,0.111839173300416,0.5,0.442,1
"MBIP",0.603544047999164,0.130739695178012,0.154,0.154,1
"DNLZ",0.60359067835486,-0.105652921235738,0.103,0.135,1
"RPS16",0.603960759976465,-0.104865024726693,0.987,1,1
"PPA1",0.604105172351076,-0.210227841303701,0.423,0.462,1
"TIMM10",0.604150658949568,0.322346148340757,0.256,0.25,1
"PTBP2",0.604218316281299,-0.277131143346685,0.064,0.096,1
"FAM107B",0.604324513415961,0.219644015286447,0.718,0.654,1
"AC044849.1",0.604325107340147,0.176868019695388,0.077,0.077,1
"UBE2Q2",0.604390443142124,0.189662030027861,0.218,0.212,1
"LY6G5C",0.60445133274967,-0.679238709214176,0.026,0.077,1
"TMCO3",0.604474265650651,-0.396025086814647,0.051,0.096,1
"PPWD1",0.604617401548608,-0.260757370485729,0.346,0.404,1
"CYSLTR1",0.604957031120502,-1.00828065951559,0.038,0.038,1
"LYRM4",0.605032044449014,-0.447555235966181,0.103,0.173,1
"SIT1",0.605132718621234,-0.111894533379767,0.692,0.692,1
"PNPT1",0.605181157175825,-0.288840613408683,0.128,0.212,1
"INTS9",0.605231191689328,0.0122935684825252,0.154,0.135,1
"TRIM59",0.6052584949547,-0.2264290543129,0.154,0.192,1
"AK3",0.605344475847746,0.163312997927219,0.167,0.154,1
"TRRAP",0.605386582931851,-0.826766261655271,0.141,0.269,1
"FBXL15",0.605407185590835,-0.27850309339246,0.244,0.288,1
"ZRANB2",0.605440583141334,0.0400094736373217,0.526,0.5,1
"PLPBP",0.605455409253976,-0.0220128675748914,0.128,0.173,1
"NAAA",0.605633717619404,-0.25430812235118,0.167,0.212,1
"ERP29",0.605674381779112,0.0109812918055452,0.821,0.808,1
"ZNF3",0.605919318532308,0.660592861501156,0.064,0.019,1
"DCTN2",0.605961542578022,-0.188697621261329,0.359,0.442,1
"TRMT2A",0.606190619229114,0.439393635680826,0.205,0.192,1
"FKBP4",0.606198315886552,0.177445748435178,0.154,0.192,1
"DDB2",0.606707889217645,-0.84484881161593,0.115,0.192,1
"EVI2A",0.606763263976465,-0.198205524639872,0.333,0.442,1
"IRAK4",0.606864555841095,0.199771261438297,0.397,0.308,1
"FUT8",0.606869562207039,0.138605596003921,0.192,0.192,1
"FAM89B",0.607035440968949,0.063144688533412,0.231,0.288,1
"GSR",0.607063761601959,0.631683815253631,0.385,0.288,1
"PET100",0.607125037629247,-0.0647670404887775,0.526,0.596,1
"HSD17B4",0.607508421359611,0.561881625136531,0.154,0.115,1
"NUP35",0.607629470682524,0.359983696577939,0.09,0.096,1
"ZNF599",0.60772860553624,0.0734730562373298,0.038,0.058,1
"NDEL1",0.607770166760582,0.5842573651716,0.244,0.173,1
"YTHDF3",0.607799323371118,0.178491759116339,0.205,0.192,1
"ANO10",0.60783488071877,0.564936535168042,0.064,0.019,1
"SMIM27",0.607848014965452,0.795860921315212,0.282,0.173,1
"ZKSCAN5",0.607916922407959,-0.283139986289133,0.064,0.058,1
"ZNF557",0.607964300822038,-0.143715289736285,0.051,0.038,1
"MAP3K7",0.608222568978101,-0.461218215009137,0.256,0.288,1
"NONO",0.608234892988457,0.0865397135652979,0.59,0.596,1
"ELOA",0.60860352822254,-1.16205487996609,0.077,0.231,1
"SVIP",0.608629811018328,-0.749620451638261,0.205,0.25,1
"TRIM68",0.60863289930786,0.160156977824208,0.064,0.077,1
"ZBED5-AS1",0.608803309772705,-0.566753051213247,0.051,0.096,1
"CEP76",0.608825372547913,-0.273376691368078,0.038,0.058,1
"FARSB",0.608853954011222,0.107415054883458,0.115,0.115,1
"UBE2T",0.60887032130069,-0.23078171898185,0.064,0.096,1
"APH1A",0.608935876993106,0.10948941042076,0.564,0.615,1
"NSDHL",0.60894660584501,0.190533723536432,0.064,0.096,1
"CES4A",0.609023739816925,-0.311254464645854,0.038,0.096,1
"ZBTB6",0.609045013386859,-0.594029288833564,0.051,0.096,1
"WRAP53",0.609126324417694,0.499590394453942,0.051,0.058,1
"PSMB6",0.609172658847098,0.00850280376667789,0.577,0.615,1
"LIPE-AS1",0.609173982733757,-0.469807452238524,0.026,0.077,1
"IKBKG",0.609367908926138,-0.0599037196770145,0.218,0.212,1
"KHDRBS1",0.609381822646059,0.13692185566864,0.731,0.712,1
"PPIG",0.60941294830267,-0.0615851380620625,0.59,0.596,1
"UMPS",0.609435472602892,-0.263134450787046,0.09,0.096,1
"SYNE2",0.609440676374029,0.223873587576815,0.615,0.519,1
"METTL15",0.609658120440478,-0.0564365831286096,0.179,0.154,1
"SRSF11",0.609752966270745,0.0886153229879278,0.744,0.731,1
"YIPF2",0.60978315295552,-0.21542343839721,0.192,0.269,1
"LSG1",0.609933306257443,0.399701230455235,0.154,0.115,1
"MRPS16",0.609986878071264,0.68015783237354,0.308,0.212,1
"BRD7",0.60999617506155,-0.0556171725313309,0.385,0.365,1
"ERAP1",0.610190450928455,-0.201786161114008,0.231,0.231,1
"LRRC8B",0.610319044914401,0.821524482802769,0.167,0.115,1
"PLCG1",0.610378766138908,0.0396215677377552,0.41,0.404,1
"GSKIP",0.61041370409666,-0.106160528294913,0.167,0.231,1
"USP30-AS1",0.610473011686806,-0.543363994352259,0.026,0.077,1
"SNHG5",0.610759993452251,-0.225855130600741,0.526,0.596,1
"BTBD8",0.610892801950225,-0.676530073029339,0.026,0.077,1
"G6PC3",0.610927419451584,0.598635451249801,0.103,0.096,1
"ZNF275",0.61093892213089,-0.24056436784911,0.064,0.077,1
"CSK",0.611086440300948,0.260800552930944,0.846,0.808,1
"OMA1",0.611122468559964,-0.0418241005543296,0.103,0.115,1
"FANCL",0.611251324267897,-0.475625193274936,0.103,0.135,1
"CKAP5",0.611310536513543,0.0927591440088429,0.179,0.173,1
"STMN3",0.611369121818885,-0.0353018685711095,0.179,0.154,1
"CXXC1",0.611420834873489,0.323599328352994,0.269,0.269,1
"ADK",0.611495300548592,-0.151671838560054,0.205,0.269,1
"METTL21A",0.61153426616871,0.278044964702097,0.128,0.115,1
"JKAMP",0.611595503552241,0.227472953801899,0.282,0.288,1
"CDKN1B",0.611720497201801,-0.104578069747804,0.487,0.558,1
"SLC39A1",0.611963264476373,0.372349465097595,0.218,0.25,1
"CAMK2N1",0.611974813572641,0.440129080698827,0.038,0.038,1
"EIF3C",0.612178118381013,-0.382391413157079,0.051,0.096,1
"TARS",0.612224596578976,-0.413353109155598,0.154,0.25,1
"QPRT",0.612275747727936,0.0663552569703658,0.141,0.096,1
"ERI3",0.612427432478252,0.74327651612717,0.179,0.077,1
"MEF2D",0.612554586923288,0.593114682281989,0.269,0.212,1
"E2F6",0.612830166798421,-0.66293919021657,0.026,0.096,1
"CD44",0.612846771775105,-0.0283578700212013,0.756,0.769,1
"UCK2",0.61287899738895,-0.421747028494815,0.026,0.077,1
"NOMO1",0.612955053066916,0.313073575089744,0.038,0.038,1
"SNHG12",0.613037014482441,-0.415160244491864,0.231,0.365,1
"ELK3",0.613312348285194,0.276996912839568,0.205,0.173,1
"TMEM267",0.613380364524777,0.455115485304655,0.077,0.038,1
"PEX16",0.613391141386613,-0.372492367516329,0.308,0.346,1
"ETFA",0.613425234596473,0.038802095284398,0.397,0.423,1
"MEX3C",0.613427875226275,-0.153371921871296,0.231,0.288,1
"WDFY2",0.613453654005671,-0.0833381917910656,0.077,0.115,1
"ARHGEF7",0.613473387746434,-0.213045287093274,0.269,0.365,1
"C2orf69",0.613544482781945,-0.104778126777361,0.103,0.096,1
"APBA2",0.613585992448535,-0.147073558733838,0.064,0.077,1
"ZFP14",0.613598262449705,-0.0917650138854236,0.077,0.058,1
"BAG5",0.613674583765286,-0.0421159063628109,0.256,0.308,1
"CCDC59",0.613757238620914,-0.536265371022811,0.295,0.404,1
"PHF10",0.61385923742481,0.0558826964555486,0.192,0.192,1
"SELPLG",0.613883597520342,-0.317524622776246,0.269,0.385,1
"NELFA",0.61391020172274,-0.197758248085737,0.154,0.212,1
"PPIL3",0.614070755287032,-0.300607789588755,0.141,0.212,1
"FMR1",0.614222897015266,0.430799889824891,0.179,0.154,1
"FOXP1",0.614270037540418,0.0410268844460865,0.526,0.596,1
"PGM1",0.614310954783257,0.0112658572330178,0.218,0.25,1
"AC099778.1",0.614497730915209,0.350494792685466,0.077,0.038,1
"PNISR",0.614616405800261,-0.263669574336231,0.795,0.788,1
"PIGQ",0.614632403885668,0.608364768078316,0.154,0.115,1
"STK32C",0.614671499811513,-0.582876899373875,0.026,0.077,1
"NTMT1",0.614699382596238,0.00779585652805392,0.218,0.212,1
"FAM162A",0.614803573174494,0.450869523090269,0.385,0.385,1
"SLF1",0.614841107024696,-0.282420833124547,0.115,0.135,1
"TMEM131",0.614992044978897,0.652982790916533,0.231,0.135,1
"C11orf54",0.615001943636175,-0.161762948999716,0.179,0.173,1
"AFG1L",0.615265542374556,-0.490121440933549,0.026,0.077,1
"HMGN4",0.615274694639353,-0.412629692091394,0.359,0.481,1
"AL359220.1",0.615340530948847,-0.482480688191753,0.141,0.135,1
"HSH2D",0.615358863041076,-0.597397087650369,0.141,0.231,1
"DTD1",0.615459161024145,-0.0436163017090092,0.141,0.173,1
"STOML2",0.615462593785307,0.0943333717620386,0.359,0.365,1
"DHX35",0.615562253267315,-0.0591962995159974,0.064,0.058,1
"RNF111",0.615671772901403,-0.241493245791111,0.103,0.173,1
"ALOX12-AS1",0.61576125650712,-0.466631196349764,0.115,0.135,1
"PFDN1",0.615795436868414,-0.10043193202924,0.423,0.346,1
"DNAJB1",0.615831653359339,-0.0323017716881961,0.641,0.615,1
"DIPK1A",0.615885132694506,-0.20704102736468,0.115,0.135,1
"RAB28",0.616098606615072,-0.00717567951849851,0.205,0.212,1
"ZNF792",0.616240738924195,-0.217278049407714,0.038,0.038,1
"CBX3",0.616517543286151,-0.197765924777104,0.692,0.692,1
"MOB1A",0.616590907469989,-0.208177756941219,0.462,0.538,1
"TMEM263",0.616622354725316,0.105009545790778,0.295,0.212,1
"EIF1AD",0.616658464307347,-0.040888551954781,0.09,0.135,1
"UQCR11",0.616706227473226,-0.269233538592673,0.872,0.885,1
"SLC35E1",0.616714020668472,0.150989433607487,0.205,0.135,1
"FAM24B",0.617055713583059,1.17282297429166,0.103,0.019,1
"SELENOO",0.617076850913327,-0.0473768990409345,0.128,0.212,1
"COQ9",0.617207114690989,0.0219778578453282,0.103,0.135,1
"RUNX1",0.617331343008543,-0.342871996555448,0.256,0.346,1
"GLE1",0.617473040170472,-0.383978726331672,0.115,0.173,1
"LINC-PINT",0.617939471390291,-0.0948675673108164,0.115,0.135,1
"NUP214",0.617966909103552,0.094477542376054,0.231,0.25,1
"NR1H2",0.618009755701997,-0.210540945591633,0.41,0.442,1
"AP2A2",0.618293815322399,-0.326849801503031,0.179,0.25,1
"PPP1R10",0.618577365006496,-0.362384757119204,0.333,0.423,1
"CHMP3",0.618722490062673,0.110609917390558,0.282,0.288,1
"ATAD2",0.618837645088084,-0.484393393402095,0.115,0.173,1
"LYPLA2",0.618874487815521,0.0558677271096644,0.397,0.404,1
"NASP",0.618901739709303,-0.280546332599803,0.513,0.596,1
"DGKD",0.618908177353575,-0.785762147054498,0.038,0.096,1
"HNRNPU",0.618944359304659,0.074013160189796,0.846,0.769,1
"USP24",0.619031681598708,-0.110027914812496,0.218,0.288,1
"GTF2H5",0.619038280634459,-0.190776904428236,0.295,0.385,1
"SLIRP",0.619183273009822,0.537246180447602,0.474,0.346,1
"SIRT3",0.619282625386841,-0.111841276820689,0.051,0.077,1
"CXCR4",0.619632857595442,-0.306496892828906,0.679,0.827,1
"KLRG1",0.619702955351739,0.586321458481611,0.115,0.096,1
"SHOC2",0.619843527280628,-0.204702978620199,0.269,0.346,1
"UTP23",0.619873468887858,-0.69065338871054,0.192,0.308,1
"NAALADL1",0.619969065840818,0.424053626555629,0.128,0.096,1
"SERPINE2",0.620271903015924,0.699778960093722,0.192,0.154,1
"COG6",0.62049754885397,-0.314820735414801,0.103,0.135,1
"HGSNAT",0.620704657281587,-0.164258306174861,0.167,0.25,1
"CEP135",0.620711171761033,-0.125081115987591,0.167,0.231,1
"RBM5",0.620753893875422,-0.127242776624088,0.436,0.423,1
"DMAP1",0.620872250964855,-0.0934985883539707,0.167,0.231,1
"ELMSAN1",0.620929654459841,-0.000133588906655713,0.308,0.25,1
"ZSCAN18",0.621198355386624,0.285332943510965,0.051,0.019,1
"MCM5",0.621250064761818,0.0793152832700486,0.205,0.231,1
"INPP4A",0.62131997446187,-0.390908905040898,0.09,0.173,1
"RHBDD2",0.621551982154416,-0.0524108636410715,0.551,0.519,1
"AKTIP",0.621645753365763,0.0660531072863988,0.154,0.154,1
"LINC00957",0.621713841645417,-0.861313770393922,0.038,0.115,1
"NCAPD2",0.621867352506704,0.1563870906269,0.141,0.154,1
"ARMC1",0.621925283086242,-0.279602479739658,0.179,0.231,1
"UPF2",0.622001256624095,0.139209003495146,0.269,0.288,1
"PWWP3A",0.622044952570046,0.792174903457767,0.103,0.058,1
"SOCS3",0.622258203638535,0.175809131511151,0.385,0.327,1
"REXO1",0.62240316483897,0.355058780605882,0.141,0.135,1
"ZBTB48",0.622429765215826,-0.483204981701086,0.077,0.154,1
"TCF25",0.622446843911567,-0.456214421036262,0.59,0.692,1
"CCDC88C",0.622760504981671,-0.156455812049847,0.436,0.596,1
"MAP3K12",0.622920681286083,-0.267454051274971,0.115,0.135,1
"TMEM199",0.622965004948643,-0.227604286641761,0.115,0.154,1
"CHAMP1",0.623026382426657,-0.29042240767566,0.218,0.231,1
"CYB5R1",0.623027762084303,0.0488599434691703,0.205,0.212,1
"UFD1",0.623061626038094,0.0736257617901978,0.308,0.327,1
"SUGP2",0.623170455402143,-0.748986926144464,0.154,0.212,1
"RASGEF1B",0.623180725498959,-0.0692745353687365,0.115,0.077,1
"SPATA2L",0.62318301678631,0.28828030885841,0.064,0.077,1
"PPP1R12B",0.623228777042175,-1.60458948832392,0.026,0.154,1
"TCEAL4",0.62330506786674,-0.080045113806356,0.128,0.096,1
"C12orf75",0.62341354414441,0.263507472185383,0.051,0.058,1
"ANO8",0.623420543393703,-0.485152759136193,0.026,0.077,1
"KPNB1",0.623496614497747,0.198388454435355,0.59,0.538,1
"MTA2",0.623599723847475,-0.296022828572933,0.282,0.327,1
"RBMX",0.623610316804422,-0.308423233698065,0.667,0.788,1
"NETO2",0.62378270981225,0.298991812894348,0.141,0.115,1
"BMI1",0.623859587912271,-0.15458107364763,0.205,0.231,1
"ETV3",0.623968873265199,0.196453262267529,0.064,0.058,1
"SMIM15",0.624320860255015,-0.669046966212713,0.244,0.327,1
"INO80D",0.624394281578032,-0.607307384848341,0.128,0.154,1
"TARSL2",0.624663601028883,-0.0417508331957144,0.179,0.154,1
"YME1L1",0.624869877859796,0.110907348525443,0.615,0.577,1
"RPS6KA1",0.624974168006608,-0.452680799984447,0.218,0.327,1
"PCBP3",0.62500590999876,0.718356681771048,0.154,0.135,1
"SLC25A33",0.62518216451939,-0.0668149450303637,0.115,0.096,1
"SIRT2",0.625320974180073,-0.169242784924596,0.179,0.192,1
"KAT2A",0.625440817149927,-0.261641502190794,0.077,0.115,1
"TMX4",0.625769260882557,-0.266358040604803,0.436,0.5,1
"AC245297.3",0.625863743847206,-0.249564929995636,0.154,0.212,1
"C11orf24",0.625880470526931,0.687885870021976,0.077,0.038,1
"UBE2J2",0.625896569120965,-0.212491801524044,0.295,0.327,1
"GMNN",0.625908721011498,0.569322723308869,0.064,0.058,1
"PHKG2",0.625974384314819,-0.0585267005135498,0.244,0.288,1
"CHTF8",0.626224349217978,-0.497897029973996,0.192,0.288,1
"SH3BP2",0.626281655823378,-0.623673238004788,0.141,0.231,1
"SESN2",0.626363254601143,-0.168998870751047,0.077,0.115,1
"TYW1",0.626494970625559,-0.000853973972980482,0.205,0.25,1
"XPO4",0.626584896402589,0.105940108846428,0.256,0.212,1
"LZTR1",0.62683249558227,0.228581122666378,0.064,0.058,1
"PFDN6",0.626848542501548,-0.0140216841126535,0.321,0.346,1
"DNAJC27",0.626990326486721,-0.238199107698711,0.077,0.077,1
"ITPRIP",0.627047894710462,-0.321979773843933,0.077,0.135,1
"OFD1",0.627142427103429,-0.189734863978612,0.346,0.423,1
"PIGV",0.627294124107668,-0.613054233106611,0.051,0.096,1
"BRD1",0.627300558943319,0.737844558890067,0.064,0.038,1
"PSMC1",0.627315705289237,0.051047474920273,0.269,0.269,1
"TUG1",0.627458457730973,-0.160239009399827,0.244,0.25,1
"RAF1",0.627656331377605,0.18310144287419,0.205,0.154,1
"AGBL5",0.627676674020394,0.549561476011053,0.064,0.038,1
"TMEM79",0.627728290004527,-0.297163931824493,0.038,0.115,1
"ETNK1",0.627901430462098,0.313014148483598,0.308,0.269,1
"SNRPN",0.627946118117772,0.116106986787684,0.615,0.635,1
"DTX1",0.627976254198538,-0.42701701295332,0.077,0.077,1
"SMC6",0.628053802456897,0.405949494828341,0.256,0.173,1
"XPNPEP1",0.628065492256609,0.174809492692066,0.218,0.212,1
"GSTP1",0.628312200597597,-0.437584155334033,0.385,0.5,1
"TNFRSF14",0.62844574730425,-0.287236925530681,0.487,0.538,1
"COPG2",0.628518132913751,-0.612390353391812,0.038,0.096,1
"HRAS",0.628550202145918,-0.281652501289516,0.179,0.231,1
"U2AF2",0.628601316788322,0.332609276571323,0.436,0.423,1
"EIF1B",0.628630738910265,-0.175121305039088,0.487,0.615,1
"ACTR10",0.628765721742836,0.804945158018766,0.282,0.192,1
"NR2C2AP",0.628791103223985,-0.594181282485596,0.154,0.25,1
"CMAS",0.62879412271676,-0.406944475633926,0.128,0.154,1
"S1PR4",0.628878544452029,0.08486266710766,0.256,0.231,1
"IPO4",0.628896900721323,0.166580424101565,0.051,0.038,1
"RDX",0.628921244280665,0.0425068426982524,0.064,0.077,1
"GCC2",0.628938539881636,-0.0576933316826208,0.603,0.596,1
"TOM1",0.62895102094479,0.0101399227556683,0.385,0.442,1
"MIR3142HG",0.629037624805456,0.216729630490801,0.064,0.058,1
"RRN3",0.629119810176239,-0.694632717416574,0.179,0.288,1
"TRBV27",0.62937589513482,0.47942773121902,0.038,0.077,1
"TAX1BP3",0.629481126160784,-0.706962755426235,0.103,0.192,1
"COPRS",0.629501933034955,-0.175589019501764,0.038,0.077,1
"RAPGEF2",0.629742092313817,0.433114591143611,0.167,0.115,1
"AC024909.1",0.62979065853946,0.29153443267925,0.077,0.038,1
"GATC",0.629978099000161,-0.187477361153615,0.077,0.077,1
"YBEY",0.630236033695845,0.324872219340633,0.167,0.115,1
"SFXN4",0.630268906898573,-0.316975019737276,0.077,0.135,1
"GTDC1",0.630637742002771,-0.867795098160666,0.038,0.154,1
"SLC35C1",0.630757652922399,-0.730694090107671,0.077,0.135,1
"CDS2",0.630917156386433,0.00128707915836213,0.256,0.288,1
"TMEM30A",0.631048789217351,-0.383456410682034,0.179,0.269,1
"PGD",0.631071803229545,0.336141877195529,0.256,0.25,1
"HTT",0.631142134359698,-0.268465561366523,0.167,0.231,1
"TAP2",0.631602499318675,-0.292147599617498,0.308,0.385,1
"TTC28-AS1",0.631800067873063,0.322342911760684,0.256,0.173,1
"HSD17B8",0.631864265736945,0.555336017472284,0.218,0.154,1
"ECHS1",0.632086821508162,-0.0974888212974851,0.397,0.462,1
"USP48",0.632177410423901,0.232536187399854,0.359,0.288,1
"SF3A1",0.632249472068673,-0.292380262655409,0.462,0.596,1
"CHST11",0.632328496057083,-0.303238693926697,0.423,0.558,1
"RNF10",0.632386004979411,0.474952906023795,0.436,0.288,1
"SLC5A3",0.632461614289287,0.599309842977557,0.141,0.077,1
"TMEM254",0.632507190723099,0.514876618630562,0.192,0.115,1
