"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"FABP5",2.19241737069229e-140,-0.387240048446863,0.048,0.148,8.02446681847084e-136,"0","FABP5"
"CBLB",5.43934157944895e-140,-0.353449444188798,0.186,0.334,1.99085341149411e-135,"0","CBLB"
"SELENOK",2.60899973105477e-139,-0.317255818507391,0.332,0.512,9.54919991563357e-135,"0","SELENOK"
"PIM3",8.28226100833584e-139,-0.361233180579976,0.156,0.294,3.031390351661e-134,"0","PIM3"
"DNAJA1",6.80000664102841e-138,-0.322491549682101,0.366,0.545,2.48887043068281e-133,"0","DNAJA1"
"HSPA5",2.07053801064328e-137,-0.389003354774546,0.554,0.714,7.57837617275549e-133,"0","HSPA5"
"ARL4A",4.19411522043736e-137,-0.37115955214563,0.162,0.299,1.53508811183228e-132,"0","ARL4A"
"GNG5",4.38942163138491e-137,-0.352156043699144,0.282,0.436,1.60657221130319e-132,"0","GNG5"
"NFKB1",4.9039485572008e-137,-0.328271824651159,0.319,0.491,1.79489421142106e-132,"0","NFKB1"
"FBLN7",5.53957134465705e-137,-0.32650278461574,0.143,0.277,2.02753850785793e-132,"0","FBLN7"
"RAC2",1.57260974002911e-136,-0.381573269116584,0.782,0.86,5.75590890948055e-132,"0","RAC2"
"PRMT2",3.33959944252182e-136,0.376617608105977,0.59,0.52,1.22232679195741e-131,"0","PRMT2"
"NFKBIZ",3.4886783579992e-136,-0.363449025924951,0.207,0.356,1.27689116581129e-131,"0","NFKBIZ"
"EIF4A1",2.62459230543909e-135,-0.307936306149288,0.635,0.783,9.60627029713762e-131,"0","EIF4A1"
"TPM4",5.59566612078859e-135,-0.316250410749869,0.155,0.292,2.04806975686983e-130,"0","TPM4"
"ITGAL",3.28903309898217e-134,-0.343898436405575,0.204,0.35,1.20381900455846e-129,"0","ITGAL"
"LRRFIP1",1.61938800921719e-133,-0.309641729971329,0.44,0.614,5.92712205253585e-129,"0","LRRFIP1"
"CFL1",2.39228255927846e-133,-0.250058054634207,0.908,0.947,8.7559933952151e-129,"0","CFL1"
"VMP1",2.70370567011205e-133,-0.265655685418138,0.116,0.244,9.89583312317713e-129,"0","VMP1"
"RAB8B",1.26319585804878e-131,-0.26539197392676,0.153,0.291,4.62342316004435e-127,"0","RAB8B"
"PTPRJ",7.47672847168375e-131,-0.252750734027553,0.077,0.188,2.73655738792097e-126,"0","PTPRJ"
"SPCS2",3.58855863844465e-130,-0.314844195388528,0.269,0.426,1.31344834725713e-125,"0","SPCS2"
"EGR1",4.95069503802095e-130,-0.615347792059508,0.07,0.173,1.81200389086605e-125,"0","EGR1"
"CALM2",6.64580689912089e-130,-0.301018223640547,0.606,0.75,2.43243178314724e-125,"0","CALM2"
"NOG",2.39653550477132e-129,0.286714487968803,0.148,0.068,8.77155960101351e-125,"0","NOG"
"SOCS3",2.73872833328453e-129,-0.396825743482767,0.283,0.433,1.00240195726547e-124,"0","SOCS3"
"ZBTB38",3.379049526047e-129,-0.283880162551709,0.137,0.268,1.23676591702846e-124,"0","ZBTB38"
"ZC3H12A",3.6202164583237e-129,-0.271463773619763,0.085,0.197,1.32503542591106e-124,"0","ZC3H12A"
"ARID4B",5.6511976307137e-129,-0.295029975246446,0.459,0.637,2.06839484481752e-124,"0","ARID4B"
"CD74",1.60980692150747e-127,-0.432892755172327,0.725,0.826,5.89205431340948e-123,"0","CD74"
"HIST1H1C",6.24859458914377e-127,-0.270842997329288,0.098,0.214,2.28704810557251e-122,"0","HIST1H1C"
"PTPRCAP",7.7113268830949e-127,-0.336586754681303,0.852,0.908,2.82242275248157e-122,"0","PTPRCAP"
"CDV3",2.17312635146264e-126,-0.283874030981219,0.349,0.521,7.95385975898841e-122,"0","CDV3"
"PRDM1",2.29807283132644e-126,-0.307620378277792,0.028,0.11,8.4111763699379e-122,"0","PRDM1"
"ATP2B1",2.6327798759889e-126,-0.265654372191201,0.117,0.241,9.63623762410697e-122,"0","ATP2B1"
"HIVEP2",1.0342247635878e-125,-0.300817688321757,0.181,0.321,3.78536605720771e-121,"0","HIVEP2"
"ELF1",2.85836910588241e-125,-0.293623116945279,0.505,0.679,1.04619167644402e-120,"0","ELF1"
"CEMIP2",4.69685716599064e-125,-0.288942399415392,0.142,0.273,1.71909669132423e-120,"0","CEMIP2"
"ID2",7.07419393641748e-125,-0.377902161446047,0.198,0.335,2.58922572266816e-120,"0","ID2"
"GNAS",1.08809373292115e-124,-0.328175826637668,0.833,0.902,3.9825318718647e-120,"0","GNAS"
"SIAH2",1.3136614202318e-123,-0.282044283005041,0.175,0.316,4.80813216419041e-119,"0","SIAH2"
"SNU13",2.38879364428014e-123,-0.272200671033344,0.362,0.533,8.74322361742973e-119,"0","SNU13"
"PSMD8",3.36486827447576e-123,-0.257309158809235,0.246,0.403,1.23157543714087e-118,"0","PSMD8"
"PRNP",2.09281139541921e-122,-0.278482930753407,0.176,0.318,7.65989898837384e-118,"0","PRNP"
"RGS2",2.33880788683036e-122,-0.351792909357379,0.13,0.253,8.5602707465878e-118,"0","RGS2"
"KDM6B",3.0277004444789e-121,-0.294555608651177,0.146,0.273,1.10816863968372e-116,"0","KDM6B"
"HNRNPF",6.46271055278956e-121,-0.299988697854071,0.39,0.547,2.36541668942651e-116,"0","HNRNPF"
"PRDX1",1.71927577615251e-120,-0.316135032524007,0.229,0.374,6.29272126829581e-116,"0","PRDX1"
"TIPARP",2.85873664633984e-118,-0.264428721325644,0.106,0.22,1.04632619992685e-113,"0","TIPARP"
"SPTAN1",8.66500257741697e-118,-0.29236114200664,0.3,0.457,3.17147759336038e-113,"0","SPTAN1"
"DBI",3.48813894580435e-117,-0.272718018009564,0.249,0.398,1.27669373555385e-112,"0","DBI"
"TAB2",4.45838292050141e-117,-0.265045207261542,0.212,0.357,1.63181273273272e-112,"0","TAB2"
"BACH2",1.4460598288091e-116,0.356448809373469,0.428,0.33,5.29272357942417e-112,"0","BACH2"
"WIPF1",2.35835771885512e-116,-0.305169012012772,0.471,0.625,8.63182508678163e-112,"0","WIPF1"
"PPP2CA",2.39993549004311e-116,-0.2577105309157,0.299,0.462,8.78400388710679e-112,"0","PPP2CA"
"SEC11C",3.04110551318693e-116,-0.253529706208255,0.166,0.299,1.11307502888155e-111,"0","SEC11C"
"ARL4C",3.42415851462498e-116,-0.402632220381298,0.733,0.808,1.25327625793789e-111,"0","ARL4C"
"DEK",1.47289877520307e-115,-0.275564769274948,0.284,0.438,5.39095680712074e-111,"0","DEK"
"ACTG1",4.35484813071725e-115,-0.318536952145724,0.943,0.974,1.59391796432382e-110,"0","ACTG1"
"COX5A",5.45199273432076e-115,-0.270186966151151,0.266,0.416,1.99548386068874e-110,"0","COX5A"
"NXT1",1.2662205445415e-114,-0.251124986257601,0.146,0.271,4.63449381507633e-110,"0","NXT1"
"TRAF5",1.27086919703855e-114,-0.280780272925239,0.157,0.282,4.6515083480808e-110,"0","TRAF5"
"CD7",1.03110597074565e-112,0.272752254058906,0.818,0.747,3.77395096352614e-108,"0","CD7"
"AC020916.1",1.07022965333715e-112,-0.254673750766923,0.063,0.157,3.91714755417929e-108,"0","AC020916.1"
"GLIPR1",2.56380381917321e-112,-0.329977602453829,0.16,0.283,9.38377835855585e-108,"0","GLIPR1"
"PIK3IP1",3.05231170939602e-112,0.312578133557512,0.791,0.758,1.11717660875604e-107,"0","PIK3IP1"
"FAM107B",7.87626470607123e-112,-0.333511438648719,0.511,0.658,2.88279164506913e-107,"0","FAM107B"
"TRMT112",9.67292581127734e-112,-0.266152606501532,0.296,0.447,3.54038757618562e-107,"0","TRMT112"
"GNAI2",9.70381417236004e-112,-0.279229741470411,0.612,0.747,3.5516930252255e-107,"0","GNAI2"
"PDE4DIP",8.38534600239481e-111,-0.255240327586418,0.112,0.224,3.06912049033652e-106,"0","PDE4DIP"
"CAPZA1",1.12942350067255e-110,-0.255009373857736,0.255,0.403,4.13380295481159e-106,"0","CAPZA1"
"TRAM1",2.4383324145306e-110,-0.264295881360358,0.32,0.477,8.92454047042343e-106,"0","TRAM1"
"RHOA",2.54495718209539e-110,-0.263108185646369,0.668,0.788,9.31479778218735e-106,"0","RHOA"
"HNRNPAB",3.61678551741878e-110,-0.250402539720015,0.18,0.313,1.32377966723045e-105,"0","HNRNPAB"
"DDIT4",3.95496224359812e-110,-0.463132341066797,0.476,0.614,1.44755573077935e-105,"0","DDIT4"
"SLC9A3R1",1.33750679537656e-109,-0.315252897259781,0.325,0.47,4.89540862175775e-105,"0","SLC9A3R1"
"MIF",7.11754461952212e-109,-0.261954199258528,0.761,0.855,2.60509250619129e-104,"0","MIF"
"SNX6",8.0637180580927e-109,-0.280965392801147,0.293,0.444,2.95140144644251e-104,"0","SNX6"
"YPEL5",1.72990688541158e-108,-0.450245871572187,0.612,0.726,6.33163219129493e-104,"0","YPEL5"
"SLC3A2",3.83790061994665e-108,-0.260817089868253,0.295,0.453,1.40471000590667e-103,"0","SLC3A2"
"FLT3LG",4.19250461378051e-108,0.322270637769448,0.603,0.513,1.5344986136898e-103,"0","FLT3LG"
"SELENOT",3.37268984346291e-107,-0.256334380921873,0.266,0.414,1.23443820960586e-102,"0","SELENOT"
"MT2A",1.10867372164356e-106,-0.408240409748261,0.194,0.318,4.05785668858758e-102,"0","MT2A"
"CALR",1.83317444248644e-106,-0.306492825705191,0.549,0.697,6.70960177694463e-102,"0","CALR"
"ITGA6",2.18370029108323e-106,0.335048237015527,0.318,0.221,7.99256143539372e-102,"0","ITGA6"
"IL6R",3.67497969876166e-106,-0.304274258719479,0.238,0.374,1.34507931954375e-101,"0","IL6R"
"ID3",1.04812486363937e-104,-0.460342988469796,0.179,0.295,3.83624181340646e-100,"0","ID3"
"SOCS1",3.61150575919662e-104,-0.285686442812173,0.26,0.405,1.32184722292356e-99,"0","SOCS1"
"CFLAR",1.22097304606877e-103,-0.274978894506461,0.269,0.414,4.46888344591632e-99,"0","CFLAR"
"RASGRP2",1.48439874377914e-103,0.324708496843336,0.486,0.394,5.43304784210603e-99,"0","RASGRP2"
"RNASET2",9.76555291064247e-103,-0.284803117152338,0.493,0.646,3.57429002082425e-98,"0","RNASET2"
"TMBIM6",5.01655626078971e-102,-0.263097806129834,0.581,0.728,1.83610975701164e-97,"0","TMBIM6"
"OXNAD1",5.76662262026196e-102,0.33127782210206,0.591,0.532,2.11064154524208e-97,"0","OXNAD1"
"ROMO1",1.51864246423633e-101,-0.260470967799435,0.241,0.377,5.55838328335138e-97,"0","ROMO1"
"PDE4D",2.96527962697026e-101,-0.255325615108259,0.147,0.263,1.08532199626738e-96,"0","PDE4D"
"PPP1R18",3.35678253790698e-101,-0.250312836785932,0.269,0.412,1.22861597669933e-96,"0","PPP1R18"
"PPIB",3.91217303921491e-100,-0.250908447533909,0.639,0.768,1.43189445408305e-95,"0","PPIB"
"RCAN3",1.65272117539672e-99,0.29584790299493,0.593,0.509,6.04912477406952e-95,"0","RCAN3"
"CORO7",3.41633188322997e-99,-0.260968145360733,0.308,0.456,1.250411632581e-94,"0","CORO7"
"SRSF7",3.41948159604298e-97,-0.28586522816683,0.806,0.897,1.25156445896769e-92,"0","SRSF7"
"ARID5A",4.35491445358275e-96,-0.258350424077743,0.334,0.481,1.59394223915582e-91,"0","ARID5A"
"TRAC",8.26904794794294e-96,-0.282257924281693,0.267,0.401,3.0265542394266e-91,"0","TRAC"
"GSPT1",1.53508592169716e-95,-0.25667063692339,0.352,0.503,5.61856798200378e-91,"0","GSPT1"
"XBP1",2.15907207155371e-95,-0.269256943168842,0.269,0.409,7.90241968909373e-91,"0","XBP1"
"LDLRAP1",2.53045658063219e-95,0.336434491744697,0.435,0.357,9.26172413077187e-91,"0","LDLRAP1"
"SESN3",3.51731186032981e-95,-0.279984476664937,0.226,0.356,1.28737131399931e-90,"0","SESN3"
"LUC7L3",4.0831756723875e-94,0.349584717109061,0.468,0.396,1.49448312785055e-89,"0","LUC7L3"
"PBXIP1",9.5250354221807e-94,-0.290138542977933,0.381,0.529,3.48625821487236e-89,"0","PBXIP1"
"TUBA4A",2.29459793792409e-93,-0.283387371871583,0.481,0.634,8.39845791259595e-89,"0","TUBA4A"
"LINC01138",4.17434663151687e-93,0.312838300487459,0.536,0.462,1.52785261060149e-88,"0","LINC01138"
"THADA",2.48605347612488e-92,-0.254377768716904,0.106,0.203,9.09920432796469e-88,"0","THADA"
"SMPD1",8.73850942253427e-92,0.337145420977237,0.306,0.224,3.19838183374177e-87,"0","SMPD1"
"STT3B",2.47568227220037e-90,-0.261593660461477,0.33,0.474,9.06124468448059e-86,"0","STT3B"
"PIM2",3.19760570750857e-90,-0.33805550346215,0.348,0.481,1.17035566500521e-85,"0","PIM2"
"WDR83OS",1.42030153818597e-89,-0.250248323603977,0.337,0.477,5.19844565991447e-85,"0","WDR83OS"
"FTH1",3.56361200626548e-89,-0.316900054951033,0.985,0.987,1.30431763041323e-84,"0","FTH1"
"CSTB",7.16524283342688e-89,-0.252660126477621,0.329,0.472,2.62255052946257e-84,"0","CSTB"
"MGAT4A",1.26492560048149e-88,0.302354226039222,0.537,0.462,4.62975419032231e-84,"0","MGAT4A"
"PDE7A",4.61017292611259e-86,0.332575411666044,0.516,0.451,1.68736939268647e-81,"0","PDE7A"
"CD28",1.42921194128833e-85,-0.264519943809858,0.319,0.454,5.2310586263094e-81,"0","CD28"
"ACTR3",2.44005815633499e-85,-0.284539037262652,0.451,0.58,8.93085685800169e-81,"0","ACTR3"
"NDUFB2",9.60836027182579e-85,-0.300374607433157,0.371,0.502,3.51675594309096e-80,"0","NDUFB2"
"CREM",7.36149814740978e-84,-0.252381494424343,0.177,0.287,2.69438193693345e-79,"0","CREM"
"MAML2",3.48930367316801e-82,0.305755172612476,0.525,0.463,1.27712003741622e-77,"0","MAML2"
"MAGEH1",3.34573992208806e-79,-0.252416010286856,0.124,0.218,1.22457426888345e-74,"0","MAGEH1"
"SOD1",1.01149532471435e-78,-0.307384546002271,0.611,0.733,3.702174037987e-74,"0","SOD1"
"ISG20",1.97865891673113e-77,-0.274757427388724,0.398,0.533,7.24208950112761e-73,"0","ISG20"
"ZFP36L2",1.3423694408519e-73,-0.363631687527373,0.959,0.958,4.91320639046205e-69,"0","ZFP36L2"
"HIST1H4C",1.03785969684314e-72,-0.274303407259328,0.558,0.688,3.79867027641558e-68,"0","HIST1H4C"
"CSK",2.20485812344207e-72,-0.260279831982433,0.443,0.563,8.0700012176103e-68,"0","CSK"
"APBB1",3.70480344730025e-72,0.303154180778938,0.349,0.279,1.35599510974636e-67,"0","APBB1"
"C1orf162",1.4588929268908e-70,0.291339518272954,0.335,0.256,5.33969400171303e-66,"0","C1orf162"
"CSGALNACT1",6.38555884052802e-70,0.282137448359759,0.243,0.171,2.33717839122166e-65,"0","CSGALNACT1"
"IL10RA",4.20242142259817e-67,-0.266204602314098,0.246,0.352,1.53812826488516e-62,"0","IL10RA"
"GSTM2",5.4328212824764e-67,0.255077264271294,0.21,0.142,1.98846691759919e-62,"0","GSTM2"
"PKM",2.63223390985129e-65,-0.364023591428773,0.571,0.675,9.63423933344671e-61,"0","PKM"
"RIN3",9.59943543109551e-54,0.264560238292202,0.284,0.225,3.51348936213527e-49,"0","RIN3"
"TRBC1",1.68775048929872e-53,-0.284131728884424,0.286,0.379,6.17733556588223e-49,"0","TRBC1"
"TXK",1.62805212111001e-52,0.265040459990342,0.334,0.273,5.95883356847475e-48,"0","TXK"
"AC119396.1",2.05785234884516e-52,0.264005384441435,0.35,0.293,7.53194538200816e-48,"0","AC119396.1"
"AC243960.1",9.89207628068995e-49,0.288029236212136,0.432,0.392,3.62059883949533e-44,"0","AC243960.1"
"MYADM",1.19258439815404e-47,-0.293238850454636,0.347,0.432,4.3649781556836e-43,"0","MYADM"
"SSBP2",1.20977043761647e-47,0.251472350155387,0.261,0.205,4.42788077872005e-43,"0","SSBP2"
"UCP2",1.46864222531525e-47,-0.285020319705515,0.434,0.533,5.37537740887634e-43,"0","UCP2"
"MHENCR",1.93231036537709e-45,0.256897886541235,0.228,0.175,7.07244916831669e-41,"0","MHENCR"
"GADD45B",8.72843728038949e-45,-0.394846309881846,0.481,0.558,3.19469532899536e-40,"0","GADD45B"
"CREBZF",1.86017108446814e-39,0.252499811995637,0.295,0.25,6.80841218626185e-35,"0","CREBZF"
"EPHX2",2.28498000950027e-39,0.260389656968692,0.281,0.235,8.36325533277194e-35,"0","EPHX2"
"CXCR4",1.83744256032141e-35,-0.288737370261563,0.865,0.857,6.7252235150324e-31,"0","CXCR4"
"CITED2",1.11248034463081e-33,-0.26076226133042,0.47,0.563,4.07178930938323e-29,"0","CITED2"
"ANXA1",1.93343624133927e-19,-0.378246716889597,0.417,0.444,7.07656998692586e-15,"0","ANXA1"
"TNFAIP3",1.14658479123483e-13,-0.293197253844312,0.775,0.771,4.19661499439859e-09,"0","TNFAIP3"
"TRBV20-1",0.000152894664451161,-0.3534018367629,0.104,0.117,1,"0","TRBV20-1"
"KLRB1.1",0,1.34597665035336,0.343,0.046,0,"1","KLRB1"
"ANXA1.1",0,1.31192933934207,0.746,0.344,0,"1","ANXA1"
"ZFP36.1",0,1.29822747040572,0.905,0.785,0,"1","ZFP36"
"AHNAK.1",0,1.2884818138783,0.739,0.296,0,"1","AHNAK"
"CDKN1A.1",0,1.26404406481609,0.282,0.061,0,"1","CDKN1A"
"S100A4.1",0,1.16537744988118,0.827,0.558,0,"1","S100A4"
"KLF6.1",0,1.14608950297242,0.937,0.708,0,"1","KLF6"
"LMNA.1",0,1.04027907989395,0.278,0.046,0,"1","LMNA"
"ITGB1.1",0,1.02786859109839,0.536,0.194,0,"1","ITGB1"
"CRIP1.1",0,0.899663303737525,0.798,0.565,0,"1","CRIP1"
"S100A11.1",0,0.801402291319967,0.585,0.273,0,"1","S100A11"
"VIM",0,0.758487040985699,0.961,0.8,0,"1","VIM"
"BHLHE40.1",0,0.7370501310381,0.233,0.06,0,"1","BHLHE40"
"JUN.1",0,0.728179153382683,0.914,0.82,0,"1","JUN"
"GLIPR1.1",0,0.708364231345183,0.44,0.195,0,"1","GLIPR1"
"IL7R",0,0.690234716692528,0.912,0.755,0,"1","IL7R"
"TAGLN2.1",0,0.685044954469938,0.761,0.573,0,"1","TAGLN2"
"ZFP36L2.1",0,0.683467565704578,0.988,0.949,0,"1","ZFP36L2"
"ARL4C.1",0,0.670963426967125,0.916,0.75,0,"1","ARL4C"
"PPP1R15A.1",0,0.658847731230185,0.847,0.685,0,"1","PPP1R15A"
"CD69.1",0,0.656096177286304,0.956,0.867,0,"1","CD69"
"DUSP1.1",0,0.642469029130578,0.948,0.864,0,"1","DUSP1"
"EMP3",0,0.640714455555253,0.736,0.469,0,"1","EMP3"
"PLP2",0,0.627068818626567,0.578,0.32,0,"1","PLP2"
"SAMSN1.1",0,0.603905583962478,0.435,0.198,0,"1","SAMSN1"
"S100A10",0,0.599895907725036,0.728,0.516,0,"1","S100A10"
"CD99.1",0,0.582438301021527,0.855,0.612,0,"1","CD99"
"LGALS1",0,0.576067023256152,0.178,0.046,0,"1","LGALS1"
"IDS.1",0,0.560373430611713,0.737,0.542,0,"1","IDS"
"TGFB1",0,0.5370212135365,0.761,0.56,0,"1","TGFB1"
"GSTK1",0,0.535324993178389,0.884,0.744,0,"1","GSTK1"
"PREX1.1",0,0.515664422357897,0.329,0.116,0,"1","PREX1"
"SH3BGRL3.1",0,0.510066914500949,0.95,0.853,0,"1","SH3BGRL3"
"S100A6",0,0.484265854282165,0.84,0.69,0,"1","S100A6"
"IL10RA.1",0,0.45403539506006,0.5,0.272,0,"1","IL10RA"
"IL32.1",0,0.452781823576307,0.914,0.723,0,"1","IL32"
"CCR4",0,0.433983562924452,0.185,0.04,0,"1","CCR4"
"CCR6",0,0.425673225077748,0.137,0.013,0,"1","CCR6"
"PTGER2",0,0.416143717960442,0.159,0.027,0,"1","PTGER2"
"FXYD5",0,0.41043662889635,0.991,0.956,0,"1","FXYD5"
"FXYD7",0,0.396037485677946,0.19,0.057,0,"1","FXYD7"
"ANXA2",0,0.366532987213104,0.182,0.045,0,"1","ANXA2"
"UBC.1",0,0.3483683958563,0.993,0.971,0,"1","UBC"
"B2M",0,0.316553661673392,1,1,0,"1","B2M"
"MYO1F",0,0.315483003919157,0.145,0.024,0,"1","MYO1F"
"TMSB4X.1",0,0.274205551230239,1,0.996,0,"1","TMSB4X"
"ADAM19",0,0.270820352158314,0.116,0.021,0,"1","ADAM19"
"CYB561",0,0.269159954547962,0.11,0.012,0,"1","CYB561"
"RPS13.1",0,-0.285724846496913,1,0.995,0,"1","RPS13"
"RGS10",0,-0.510520296419717,0.607,0.749,0,"1","RGS10"
"AQP3",9.77749646082691e-295,0.566420370780982,0.569,0.365,3.57866147962726e-290,"1","AQP3"
"RORA",1.45822314800694e-292,0.485725238689536,0.465,0.259,5.33724254402019e-288,"1","RORA"
"RGS1.1",8.83666248716519e-291,0.689205950453351,0.424,0.23,3.23430683692733e-286,"1","RGS1"
"GPR183",2.49068349824498e-277,0.505971340850214,0.606,0.383,9.11615067192647e-273,"1","GPR183"
"NFKBIA.1",7.45159358294976e-275,0.633469327891709,0.866,0.772,2.72735776729544e-270,"1","NFKBIA"
"TRADD",1.74907720830363e-273,0.452012253716185,0.329,0.161,6.40179749011212e-269,"1","TRADD"
"TTC39C",2.61742983774034e-272,0.462151688102034,0.506,0.306,9.58005494911343e-268,"1","TTC39C"
"ARHGAP15",8.36653518212959e-266,0.478864326452179,0.689,0.518,3.06223554201125e-261,"1","ARHGAP15"
"EPHA4",4.72521572124908e-260,0.261700326281635,0.127,0.031,1.72947620613438e-255,"1","EPHA4"
"ERN1",1.44799088963564e-254,0.387340886065135,0.241,0.099,5.29979145515539e-250,"1","ERN1"
"PIK3R1",1.06057989291506e-252,0.479978099822503,0.578,0.389,3.88182846605842e-248,"1","PIK3R1"
"SRSF7.1",6.23943652696026e-252,0.424646647015819,0.924,0.858,2.28369616323272e-247,"1","SRSF7"
"NUCB2",1.55517444753622e-248,-0.574457864797736,0.308,0.489,5.6920939954273e-244,"1","NUCB2"
"GATA3.1",1.18880820735458e-242,0.563980529155291,0.485,0.309,4.35115691973848e-238,"1","GATA3"
"IER5.1",3.24393313949522e-236,0.578282342811986,0.438,0.266,1.18731196838665e-231,"1","IER5"
"RGS16",5.74140994502384e-236,0.371441087688958,0.142,0.042,2.10141345397818e-231,"1","RGS16"
"KLF10.1",1.40274978226289e-235,0.465787458622837,0.242,0.105,5.13420447806042e-231,"1","KLF10"
"PRDM1.1",1.48562424851186e-232,0.318096127543207,0.178,0.062,5.43753331197825e-228,"1","PRDM1"
"FLNA",4.92571593492735e-225,0.431742500226581,0.481,0.298,1.80286128934276e-220,"1","FLNA"
"HSP90AA1.1",6.4697830970915e-224,0.348278823596617,0.923,0.83,2.36800531136646e-219,"1","HSP90AA1"
"TIMP1",2.32708688522741e-222,0.401509253836164,0.31,0.157,8.51737070862084e-218,"1","TIMP1"
"LEF1.1",5.07281906477419e-222,-0.529301805513488,0.606,0.708,1.856702505898e-217,"1","LEF1"
"CALM1",1.338058293024e-220,0.294976069406228,0.965,0.925,4.89742715829714e-216,"1","CALM1"
"CSRNP1.1",1.18763446755496e-215,0.498031102313876,0.651,0.492,4.34686091469789e-211,"1","CSRNP1"
"OPTN.1",2.31186724133005e-215,0.379666143343309,0.436,0.262,8.46166528999212e-211,"1","OPTN"
"FOS.1",5.0081832465375e-215,0.509831024304567,0.929,0.872,1.83304515006519e-210,"1","FOS"
"IL6ST",3.47748838722536e-213,-0.521231345468244,0.52,0.66,1.27279552460835e-208,"1","IL6ST"
"RILPL2.1",6.0287946232522e-213,0.398176868451591,0.414,0.246,2.20659912005654e-208,"1","RILPL2"
"LTB",7.67829025030603e-206,0.370109127389669,0.978,0.954,2.81033101451451e-201,"1","LTB"
"FTH1.1",3.22434115069813e-204,0.372958375087808,0.996,0.983,1.18014110456702e-199,"1","FTH1"
"JUND.1",6.93365730360594e-204,0.365113875190363,0.983,0.957,2.53778790969281e-199,"1","JUND"
"TNFRSF4.1",1.82668659351999e-203,0.262287131109494,0.284,0.141,6.6858556009425e-199,"1","TNFRSF4"
"MBP",3.33740691222133e-197,0.400033675950298,0.594,0.425,1.22152430394213e-192,"1","MBP"
"CAPN2",1.49005363150766e-195,0.333590569711072,0.326,0.172,5.45374529668118e-191,"1","CAPN2"
"CXCR4.1",2.82304855285856e-195,0.468760419524835,0.899,0.847,1.03326400083176e-190,"1","CXCR4"
"SATB1.1",1.03911618761442e-189,-0.510939481104459,0.351,0.495,3.80326915828755e-185,"1","SATB1"
"LBH",2.39669218492323e-188,-0.49229199100811,0.523,0.645,8.77213306603752e-184,"1","LBH"
"PECAM1",1.48527408065625e-185,-0.366940802515096,0.016,0.121,5.43625166260993e-181,"1","PECAM1"
"AC020916.1.1",7.59259440933744e-182,0.346760623715281,0.225,0.105,2.7789654797616e-177,"1","AC020916.1"
"ABLIM1.1",5.31075451708426e-179,-0.534110496634753,0.589,0.682,1.94378926079801e-174,"1","ABLIM1"
"IFITM2",4.34125982841712e-177,0.348274113469465,0.845,0.74,1.58894450979895e-172,"1","IFITM2"
"ITM2B",7.11314896612382e-177,0.268340289803246,0.974,0.943,2.60348365309098e-172,"1","ITM2B"
"ATP2B4",7.12598655985205e-177,0.297158407406657,0.234,0.113,2.60818234077145e-172,"1","ATP2B4"
"ACTN1",3.06995407055265e-175,-0.44700857537085,0.262,0.417,1.12363388936298e-170,"1","ACTN1"
"CHI3L2",8.14728880942633e-175,-0.480721046513673,0.052,0.173,2.98198917713813e-170,"1","CHI3L2"
"DDIT4.1",1.56513750911245e-172,0.491276617736763,0.689,0.545,5.72855979710247e-168,"1","DDIT4"
"CD7.1",5.25083458807477e-171,-0.402782935290734,0.679,0.791,1.92185796758125e-166,"1","CD7"
"NDFIP1.1",9.74885673638438e-169,-0.395135321410655,0.701,0.785,3.56817905408405e-164,"1","NDFIP1"
"SLC2A3.1",1.86229996177092e-167,0.357643094216827,0.863,0.746,6.81620409007775e-163,"1","SLC2A3"
"MYL12A",1.75125659679526e-166,0.321715533515204,0.904,0.838,6.40977426993033e-162,"1","MYL12A"
